company_name,pt_seafood_database_id,country_hq,main_segment,seg_feed,seg_fishing,seg_aquaculture,seg_processing,seg_wholesale,seg_retail,seg_foodservice,description,website,species_disclosure,revenue_usd_mn,market_cap_usd_mn,ebit_margin,return_on_equity,sustainability_assessment_cat1_transparency_score,sustainability_assessment_cat2_ocean_health_score,sustainability_assessment_cat3_management_governance_score,sustainability_assessment_cat4_fishing_practices_score,sustainability_assessment_cat5_compliance_enforcement_score,sustainability_assessment_cat6_stock_sustainability_score,reporting_precision,n_distinct_countries,n_distinct_species,species_clean,regions,enterprise_value_usd_mn,net_debt_ebitda
RAPALA VMC OYJ,ID_196,Finland,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"This company manufactures and sells a broad range of fishing gear, including lines, rods, lures, hooks, floats, knives, clothing, and accessories.",http://www.rapalavmc.com,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,237.7556282,30.17613034,4.822565121,-2.169283208,2,3,3,0,0,0,,0,0,,,172.87417767,3.83333566787596
RARE FOOD AUSTRALIA,ID_197,Australia,Aquaculture,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Ocean Grown Abalone Ltd (Rare Food Australia) specializes in the aquaculture of premium abalone using innovative ocean-based farming techniques for global distribution.,https://rarefoodsaustralia.com.au,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,3,3,3,0,2,3,1.0,4,3,"Greenlip Abalone, Haliotis Laevigata, Haliotis Roei","Australia; Bremer Bay, Western Australia, Australia; Flinders Bay, Augusta, Western Australia, Australia; Western Australia, Australia",,-0.45203308755308114
RED CHAMBER,ID_198,United States of America,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Red Chamber is a major US-based seafood company specializing in the import and processing of diverse seafood products.,redchamber.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,12.872603,0.267125,1,1,2,1,1,2,1.0,1,3,"Illex Argentinus, Merluccius Hubbsi, Pleoticus Muelleri",Argentina (Patagonia),,0.8074265458967925
RONGCHENG PUCHEN AQUATIC CO LTD,ID_199,China,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Rongcheng Puchen Aquatic Co., Ltd. is a China-based seafood processing company focused on the production and export of frozen seafood.",puchenaquatic.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.1405053379768897,4,4,"Ommastrephidae, Shellfish, Squid",Argentina; China; New Zealand; Peru,,
ADRIATIC SEA FISH,ID_2,Romania,Fishing,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Adriatic Sea Fisheries is a leading supplier and distributor of fresh and frozen seafood products, serving a diverse customer base including retail chains and high-end restaurants.",https://adriaticseafish.com/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.040963398296528085,1,2,Shellfish,Romania,,
BIOMAR GROUP,ID_20,Denmark,Feed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BioMar is a global leader specializing in aquaculture feeds, providing products for over 45 types of fish and shrimp species across more than 80 countries.",https://www.biomar.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,3,3,3,2,2,3,0.8394398216179645,17,25,"Alaska Pollock, Anchoveta, Anchovy, Antarctic Krill, Atlantic Cod, Atlantic Herring, Atlantic Mackerel, Blue Whiting, Chub Mackerel, European Pilchard, European Sprat, Haddock, Hake, Jack Mackerel, Japanese Anchovy, Norway Pout, Pilchard, Saithe, Salmon, Sand Eel, Sardinella, Skipjack Tuna, Trout, Yellowfin Tuna",Australia; Chile; China; Costa Rica; Denmark; Finland; France; Germany; Greece; Italy; Poland; Russia; Scotland; Spain; Sweden; Turkey; Vietnam,,
ROYAL GREENLAND AS,ID_200,Greenland,Fishing,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Royal Greenland Seafood A/S is a provider of fresh, raw, cooked, and frozen fish and other seafood products.",http://www.royalgreenland.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,2,2,1,0.7346344896157544,6,5,"Chionoecetes Opilio, Gadus Morhua, Pandalus Borealis, Reinhardtius Hippoglossoides",Arctic Ocean; Canada; East Greenland; Europe; Greenland; North Atlantic Ocean,,
RUSSKAYA RYBNAYA KOMPANIYA ZAO,ID_201,Russian Federation,Wholesale/Distribution,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Russkaya Rybnaya Kompaniya ZAO is a Russian company focused on the catching and distribution of fish and seafood products.,http://rusfishcom.ru,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,1,1,0.09331398608997474,1,6,"Finfish, Herring, Mackerel, Salmon, Shrimp, Trout",Russia,,
SAJODAERIM CORP,ID_202,Republic of Korea,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Sajo Daerim Corporation is a vertically integrated seafood company specializing in the wild catch, manufacturing, processing, and distribution of fishery products.",http://www.sajodr.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,1938.539488,82.28933196,4.745474029,14.26807994,1,2,3,2,1,3,0.1309958014594361,2,5,"Cod, Crab, Pollack, Thunnus, Tuna",High Seas (Western Tropical Pacific); South Korea,732.7710623225452,3.030640972258623
SALMAR ASA,ID_203,Norway,Aquaculture,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,The company specializes in the aquaculture of Atlantic salmon (conventional and organic) and rainbow trout.,http://www.salmar.no,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,2447.138987,3116.164357,19.99012082,15.6056898,2,3,3,0,2,3,0.620028829974865,4,2,"Salmo Salar, Salmon","Asia, North America, And Europe; Iceland; Norway (Central And Northern); Scotland",8112.80074137013,2.51470021989578
SAMHERJI LTD,ID_204,Iceland,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Samherji Ltd. is a major Icelandic seafood company specializing in the wild catch, processing, and global wholesale distribution of fish, focusing primarily on cod.",samherji.is,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,1,2,1,2,3,0.7773906353951018,17,15,"Arctic Char, Capelin, Cod, Gadus Morhua, Greenland Halibut, Haddock, Herring, Mackerel, Mallotus Villosus, Prawn, Red Fish, Saithe, Salmo Salar, Salmon, Salvelinus Alpinus","Akureyri; Dalvík; Grimsby; Grindavík; Grindavík, Iceland; Iceland; Núpar; Rest Of Iceland; Reykjanes Peninsula, Iceland; Staður; United Kingdom; Vatnsleysa; Vatnsleysuströnd, Iceland; Ölfus, Iceland; Öxarfjörður; Öxarfjörður, Iceland; Öxnalækur",,
SAMUELS AND SON,ID_205,United States of America,Wholesale/Distribution,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Samuels and Son is a family-owned seafood wholesaler and distributor based in Philadelphia, PA, providing fresh, frozen, and specialty seafood (fish, shellfish, crustaceans), along with custom processing and packaging services.",https://www.samuelsseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,2.838831,0.136104,1,2,3,1,1,2,0.7558468637766516,1,81,"Abalone, Acadian Redfish, Alaska Black Cod, Alaska Halibut, Alaska Rockfish, Alaska Salmon, Amberjack, American Red Snapper, Anchovies, Atlantic Salmon, Barramundi, Black Drum, Black Sea Bass, Blue Catfish, Blue Crabs, Bluefish, Calamari, Catfish, Chilean Sea Bass, Cichlidae, Clam, Cobia, Cod, Conch, Crawfish, Croakers, Dover Sole, East Coast Halibut, Fluke Flounder, Haddock, Halibut, Hawaiian Kanpachi, Hybrid Stripped Bass, John Dory, Jonah Crab, Lake Victoria Perch, Langostinos, Lobsters, Mackerel, Madai Snapper, Mahi Mahi, Mako Shark, Merluza, Monkfish, Octopodidae, Octopus, Ora King Salmon, Oysters, Parrot Fish, Pompano Dyer Aqua, Porgies, Rainbow Trout, Red Drum, Rouget, Sardines, Scallops, Sea Robin, Sea Trout, Sea Urchin, Sheephead, Shrimp, Skate, Spanish Red Octopus, Spots, Squid, Steelhead, Steelhead (New York & Skye), Stipped Bass, Swordfish, Tilapia, Tile Fish, Turbot, Turbot, Prodemar, Wahoo, Walleye Yellow Pike, While Bass, Whiting, Wolfish, Yellow Perch",Philadelphia,,0.7602867260669784
SANFORD LIMITED,ID_206,New Zealand,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"The company is a vertically integrated seafood enterprise engaged in aquaculture, fishing, fish processing, production of marine extracts, and retail sales.",http://www.sanford.co.nz,Planet Tracker found species disclosure for part of the seafood portfolio of this company,354.3050881,110.7802539,13.51470854,2.784995903,2,2,3,2,1,3,0.7865587118219466,5,28,"Antarctic Toothfish, Arrow Squid, Gemfish, Ghost Shark, Greenshell Mussel, Hake, Hapuku, Jack Mackerel, John Dory, Kahawai, King Salmon, Lemon Sole, Ling, Monkfish, New Zealand Sole, Oncorhynchus Tshawytscha, Orange Roughy, Ostreidae, Perna Canaliculus, Red Cod, Scampi, Silver Warehou, Smooth Oreo, Snapper, Southern Blue Whiting, Trevally, Yellowbelly Flounder",Australia; New Zealand; New Zealand (Marlborough Sounds); New Zealand (Northland); New Zealand (Stewart Island),364.405275591763,1.9025040553720298
SANTA MONICA,ID_207,United States of America,Wholesale/Distribution,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Santa Monica is a family-owned, Southern California-based wholesale seafood distributor offering a diverse range of fresh, frozen, and prepared products, including live lobster, fillets, marinated seafood, and ready-to-eat dishes.",https://santamonicaseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,5.022469,0.236767,2,2,3,1,2,3,0.7739003601510985,1,86,"Albacore, Albacore Tuna, Anchovies, Anoplopoma Fimbria, Baja Kanpachi, Bank Rockfish, Barramundi, Bigeye Tuna, Black Gill, Bluenose, Bream, Catfish, Chilipepper Rockfish, Cichlidae, Clam, Cobia, Cod, Conch, Corvina, Crab, Crayfish, Dover Sole, Drum, Ehu, Escolar, Green Thresher Shark, Grenadier, Grouper, Halibut, Hamachi, John Dory, King Salmon, Lehi, Lingcod, Lobster, Louvar, Mackerel, Mahi Mahi, Mako Thresher Shark, Meagre, Monchong, Monkfish, Mussel, Onaga, Opah, Opakapaka, Orange Roughy, Oysters, Pacific Rock Fish, Petrale Sole, Plaice, Pompano, Prawn, Red Fish, Rock Crab, Sablefish, Salmon, Sanddabs, Scallops, Sea Urchin ���uni���, Sebastes, Shark, Shrimp, Skate, Smelt, Snapper, Snook, Sole, Spiny Lobster, Spot Prawn, Squid, Suzuki, Swai, Swordfish, Tilapia, Tilefish, Trout, Turbot, Wahoo, White Seabass, Whitefish, Wolfish, Wreckfish, Xiphias Gladius, Yellowfin Tuna, Yellowtail","United States/California (Morro Bay, San Diego)",,0.8529032092814042
SAO TA FOODS JOINT STOCK COMPANY,ID_208,Viet Nam,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Sao Ta Foods Joint Stock Company is a Vietnam-based company focused on the farming, processing, and distribution of seafood products. It also processes and distributes agricultural products, such as sweet potato and okra, primarily for the Japanese market.",https://www.fimexvn.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,286.0606724,28.33737021,5.254480617,14.5695232,2,1,3,0,1,0,0.7752723392460227,1,5,"Nobashi, Pangasius, Penaeus Monodon, Shrimp","Sóc Trăng Province, Vietnam",126.44618203960772,-0.5775251604821545
SAPMER,ID_209,France,Fishing,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"SAPMER is a major Indian Ocean fishing company operating a fleet of 15 vessels to harvest primarily albacore tuna, bonito, lobster, and toothfish in waters ranging from the Seychelles to the Southern Ocean.",https://www.sapmer.com/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,111.148568,,0.836506344,-2.860221373,2,2,3,2,2,2,0.6129012291283156,8,6,"Albacore Tuna, Bonito Tuna, Dissostichus Eleginoides, Jasus Paulensis, Katsuwonus Pelamis, Thunnus Albacares",Asia; Europe; French Southern And Antarctic Lands (Kerguelen And Crozet Islands); French Southern And Antarctic Lands (Saint-Paul And Amsterdam Islands); Indian Ocean; Mauritius; North America; Reunion; Southern Ocean,78.71881796435233,5.07907268170426
BLUMAR SA,ID_21,Chile,Integrated,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Blumar SA is engaged in fishing and aquaculture, specializing in the production of frozen and fresh salmon, frozen horse mackerel, and fish oil and meal.",http://www.blumar.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,618.0375256,114.2367677,10.02420132,3.974482121,2,2,2,1,1,2,0.4219087579086265,1,12,"Anchoveta, Anchovy, Atlantic Salmon, Coho Salmon, Hake, Mackerel, Mussel, Pacific Salmon, Pelagic Fish, Salmon, Trout, White Fish",Chile,599.004896010809,3.123782099874213
SEA HARVEST GROUP LTD,ID_210,South Africa,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"The Sea Harvest Group is a fishing, aquaculture, and food business with operations spanning South Africa, Mozambique, Namibia, and Australia.",http://www.seaharvest.co.za,Planet Tracker found species disclosure for part of the seafood portfolio of this company,391.6017297,54.96593886,21.06336243,6.197168023,2,3,3,2,2,3,0.3551193852467083,2,9,"Abalone, Cape Hake, Mussel, Oyster, Pilchard, Prawn, Shellfish, Trout",Australia; South Africa,324.8484053834906,1.7635892152458528
SEA VALUE PUBLIC LIMITED COMPANY,ID_211,Thailand,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"SeaValue Public Limited, founded in 2004, is a holding company for major tuna processors (I.S.A Value Company Limited and Unicord Public Limited Company). It focuses on the production of premium tuna utilizing advanced manufacturing technologies across its facilities.",https://www.seavaluegroup.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,2,2,2,3,0.6007430121666003,2,21,"Albacore, Albacore Tuna, Anchovy, Clupeidae, Crab, Mackerel, Pilchard, Salmon, Sardines, Scombridae, Shirasu, Shrimp, Skipjack, Skipjack Tuna, Squid, Tongol, Tuna, Yellowfin, Yellowfin Tuna","Netherlands, France; Thailand",,
SEABORN AS,ID_212,Norway,Wholesale/Distribution,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Seaborn AS, a subsidiary of Bru Eigedom AS, specializes in the wholesale distribution of fresh and frozen salmon and trout sourced from Norwegian fish-farming operations.",http://www.seaborn.no,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,3,2,3,0,2,2,0.6616088615745711,2,7,"Atlantic Salmon, Cod, Icelandic Salmon, Oncorhynchus Mykiss, Salmo Salar, Trout, Whitefish",Iceland; Norway,,0.41472860664282857
SEAFARMS GROUP LIMITED,ID_213,Australia,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Seafarms Group Limited is an Australian aquaculture company focused on large-scale, sustainable prawn farming for the production and supply of high-quality prawns.",seafarms.com.au,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,16.64095567,,,-77.64942197,1,1,2,0,2,2,1.0,1,5,"Banana Prawns, Black Tiger Prawns, Penaeus Merguiensis, Penaeus Monodon","Queensland, Australia",,-0.6078021760558825
SEAFOOD JSC NUMBER 4,ID_214,Viet Nam,Processing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Seafood JSC Number 4 is a Vietnamese company specializing in the processing and export of a variety of frozen seafood and related prepared foods, including shrimp, squid, cuttlefish, fish, crabs, and processed items like shrimp balls and spring rolls.",http://www.seafoodno4.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,1,1,1,0.4686014466356245,2,19,"Basa Fish, Clarias Fish, Climbing Perch Fish, Iridescent Shark Catfish, Mackerel, Mud Carp, Octopodidae, Octopus, Pangasius Pangasius, Prawn, Red Tilapia, Sepia Officinalis, Shellfish, Shrimp, Sillago Fish, Sole Fish, Squid, Swimming Crab","Usa, Japan, Australia, Thailand, Korea, Malaysia; Vietnam",,
SEAFRESH GROUP,ID_215,United Kingdom,Aquaculture,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Seafresh Group is a global company involved in the sourcing, production, and distribution of seafood, with operations spanning Europe, Thailand, and America. The group also has a subsidiary specializing in fruits and vegetables.",https://www.seafresh-group.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,3,1,2,3,0.580990103185932,3,12,"Black Tiger Shrimp, Crab, Crabs, Patagonian Scallop, Patagonian Scallops, Penaeus, Polychaetes, Prawn, Shellfish, Shrimp, White Crab",Belize; Thailand; United Kingdom,,3.282031462205622
SEALASKA,ID_216,United States of America,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sealaska is an Alaska-based diversified corporation with multiple subsidiaries operating in sectors including food, services, investments, and natural resources.",sealaska.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,3,3,2,2,2,0.8365429488454253,3,19,"Alaskan Coho Salmon, Bullwhip Octopus, Dicentrarchus Labrax, Gadus Morhua, Melanogrammus Aeglefinus, Microstomus Kitt, Oncorhynchus, Pleuronectidae, Sablefish, Salvelinus Alpinus, Sea Bass, Sparus Aurata, Thunnus, Tuna, Wild Alaskan Salmon, Yellowfin Tuna",Iceland; United Kingdom; Usa,,
SEALORD GROUP,ID_217,New Zealand,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Sealord Group is a New Zealand-based, vertically integrated seafood company covering the entire value chain, including fishing, aquaculture, processing, and marketing.",sealord.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,3,3,2,2,3,0.7527825796636105,7,14,"Alfonsino, Atlantic Salmon, Cardinal, Jack Mackerel, Ling, Macruronus Novaezelandiae, Ocean Trout, Orange Roughy, Oreo Dory, Salmonidae, Silver Warehou, Southern Blue Whiting, Squid","Campbell Plateau, New Zealand; Chatham Rise, New Zealand; Cook Strait, New Zealand; Indian Ocean; New Zealand; Tasmania, Australia; West Coast Of The South Island, New Zealand",,
SEAWEED ENERGY SOLUTIONS,ID_218,Norway,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Seaweed Energy Solutions is a Norway-based company specializing in the aquaculture, processing, wholesale, and distribution of seaweed and related species, positioning itself as a leading supplier.",https://seaweedsolutions.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,3,0,0,3,0.820268045621064,3,8,"Alaria Esculenta, Dulse/Dillisk/Dilsk, Oarweed, Saccharina Latissima, Sea Lettuce, Sugar Kelp/European Kombu, Tangle/Cuvie, Winged Kelp/European Wakame/Atlantic Wakame",Europe; Norway; Portugal,,
